"ProductId","Image Url","Video Url","Product Desc","Origin Price","Discount Price","Discount","Currency","Commission Rate","Commission","Sales180Day","Positive Feedback","Promotion Url","Code Name","Code Start Time","Code End Time","Code Value","Code Quantity","Code Minimum Spend"
"1005001934191253","https://ae04.alicdn.com/kf/U15d561ea392b4e5b9df841c5aebf2c29Q.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/292608006827.mp4","PVC Waterproof Wall Sticker Self Adhesive Sink Stove Crack Strip Kitchen Bathroom Bathtub Corner Sealant Tape Waterproof","USD 3.30","USD 1.62","51%","USD","8.0","USD 0.13","996","96.2%","https://s.click.aliexpress.com/e/_Dn3J3cZ",,,,,,
"1005003394194323","https://ae04.alicdn.com/kf/Sd7ee338226e54f538d8aa88ea0ced743l.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/330602193099.mp4","2023 New PAGANI Design Men's Quartz Watches Sapphire Stainless Steel Chronograph 200m Waterproof Sports Watche Reloj Hombre","USD 299.96","USD 71.99","76%","USD","8.0","USD 5.76","603","95.6%","https://s.click.aliexpress.com/e/_DmFgqDn",,,,,,
"1005005138164252","https://ae04.alicdn.com/kf/S290aaf0a8c4f4a258d4a870290cbcde2C.jpg",,"Cross Locks Shoelaces Without ties 8MM Width Elastic Laces Sneakers Kids Adult Sports Leisure No Tie Shoe laces Shoe Accessories","USD 3.79","USD 1.57","0%","USD","7","USD 0.11","1799","95.6%","https://s.click.aliexpress.com/e/_DnlVd0Z",,,,,,
"1005005038746564","https://ae04.alicdn.com/kf/S6a9e475c7e3f452596fad34e320bcab6i.jpg",,"32L Soft Cooler Bag with Hard Liner Large Insulated Picnic Lunch Bag Box Cooling Bag for Camping BBQ Family Outdoor Activities","USD 40.79","USD 19.99","51%","USD","7","USD 1.40","1398","96.3%","https://s.click.aliexpress.com/e/_DE9eyav",,,,,,
"1005005135283844","https://ae04.alicdn.com/kf/S6e870ef0136047298dc6707d1763a4a3d.jpg",,"Elastic Laces Sneakers Diamond Cross Locks Shoelaces Without ties Kids Adult 8MM Width No Tie Shoe laces Rubber Bands Shoelace","USD 4.09","USD 1.70","0%","USD","7","USD 0.12","1750","96.6%","https://s.click.aliexpress.com/e/_DD3Abyp",,,,,,
"4000044081421","https://ae04.alicdn.com/kf/S54221e5202414eb8bb4a4cb306485dcdj.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/279340757027.mp4","10 Pair High Quality Men Ankle Socks Breathable Cotton Sports Socks Mesh Casual Athletic Summer Thin Cut Short Sokken Size 38-48","USD 25.69","USD 10.79","58%","USD","8.0","USD 0.86","1307","97.0%","https://s.click.aliexpress.com/e/_DFjomAt",,,,,,
"1005005049869078","https://ae04.alicdn.com/kf/Sf8d6276fcb344c04b6bcc15ef278954fd.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100109553535.mp4","Touchless Automatic Sensor Soap Dispenser Foam Type-C Charging Smart Induction Hand Washer with Temperature Digital Display","USD 54.37","USD 18.85","0%","USD","7","USD 1.32","821","95.2%","https://s.click.aliexpress.com/e/_DEttxY1",,,,,,
"1005005061130499","https://ae04.alicdn.com/kf/S10ccf2a26f344908b49c7a847b16c8280.jpg",,"2Pcs/lot 30x30/40/60cm Car Wash Microfiber Towel Car Cleaning Drying Cloth Car Care Cloth Microfiber Towel Car Microfiber Cloth","USD 3.94","USD 1.26","0%","USD","7","USD 0.09","1834","96.1%","https://s.click.aliexpress.com/e/_DCUCLhL",,,,,,
"1005005029462190","https://ae04.alicdn.com/kf/S6ac83cdf6a0d4251a78d45464e017fa0i.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100084650248.mp4","PAGANI DESIGN 2022 New Men's Watches Luxury Automatic Watch For Men Mechanical 40MM PP WristWatch Stainless Steel Sapphire glass","USD 162.37","USD 67.00","0%","USD","7","USD 4.69","726","90.1%","https://s.click.aliexpress.com/e/_DnpMnjP",,,,,,
"1005004484583591","https://ae04.alicdn.com/kf/S536a0d58b317487fa681a1d547e93fc8U.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100060091838.mp4","Punch-free Bathroom Revolving Rack Wall-mounted Toilet Washstand Kitchen Wall Storage Rack","USD 16.64","USD 8.65","48%","USD","10.0","USD 0.86","1476","92.8%","https://s.click.aliexpress.com/e/_DCQMmMd",,,,,,
"1005005057788317","https://ae04.alicdn.com/kf/H1cc433e8c4b8490a9704185ee0ae24b5c.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100108650834.mp4","Elastic No Tie Shoelaces Semicircle Shoe Laces For Kids and Adult Sneakers Shoelace Quick Lazy Metal Lock Strings Rope Round","USD 8.23","USD 3.51","0%","USD","7","USD 0.25","1761","96.7%","https://s.click.aliexpress.com/e/_DnepvhF",,,,,,
"1005002590115020","https://ae04.alicdn.com/kf/Hc3a6c93aee394191b22a7404076979ceW.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100020105091.mp4","16pcs Silicone Shoelaces Round Elastic Shoe Laces Special No Tie Shoelace For Men Women children All Sneakers Fit Strap ShoeLace","USD 2.50","USD 2.50","0%","USD","8.0","USD 0.20","849","95.8%","https://s.click.aliexpress.com/e/_DeUxOXj",,,,,,
"1005005244011707","https://ae04.alicdn.com/kf/S09e9ac47edba4cdeb04dbd59279e6ba5J.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100029874340.mp4","Multifunctional Double Sided Adhesive Tape Waterproof Reusable Wall Stickers Transparent Strong Sticky Glue Car Bathroom Kitchen","USD 4.01","USD 1.91","0%","USD","7","USD 0.13","2134","94.1%","https://s.click.aliexpress.com/e/_DlRlhKl",,,,,,
"1005004302400735","https://ae04.alicdn.com/kf/Se98b1fd07c764842be6b146c632c9a6by.jpg",,"2 Pacs Elastic Shoe Laces Semicircle No Tie Shoelaces for Kids and Adult Sneakers Shoelace Quick Lazy Metal Lock Laces Shoe Rope","USD 1.33","USD 0.65","51%","USD","7","USD 0.05","2207","92.7%","https://s.click.aliexpress.com/e/_DEfOnDx",,,,,,
"1005004619696692","https://ae04.alicdn.com/kf/Se4d138330c8947608e923da8aa877781n.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/261575842836.mp4","No Tie Shoelaces Elastic Outdoor Leisure Sneakers Quick Safety Flat Shoelace Kids And Adult Unisex Lazy laces","USD 3.88","USD 1.98","49%","USD","10.5","USD 0.21","1037","96.9%","https://s.click.aliexpress.com/e/_DCg3pQ5",,,,,,
"1005004677649249","https://ae04.alicdn.com/kf/S2a7e1ded7e694e7da4cbf4d69d57f21dV.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100083419475.mp4","Colorful Splash Ink AF1 Shoelaces Women Gilding Men Red Black Hand-painted Sports Casual Basketball Shoes Laces 100/120/140/160","USD 2.43","USD 1.92","21%","USD","8.0","USD 0.15","1612","97.3%","https://s.click.aliexpress.com/e/_DC9QXbn",,,,,,
"1005004494904068","https://ae04.alicdn.com/kf/S27b6ac9f5f084dd68dc360e0d802ef54k.png","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100061415663.mp4","Privacy Window Film Static Clings Decorative Sun Blocking Non-Adhesive Anti-UV Protection Heat Control Glass Stickers for Home","USD 5.79","USD 4.63","20%","USD","10.0","USD 0.46","1461","92.9%","https://s.click.aliexpress.com/e/_DFHECGl",,,,,,
"1005005042493665","https://ae04.alicdn.com/kf/S199141365d5d410b806b185cdd976468B.jpg",,"ULA Brushed Bidet Faucet Stainless Steel Handheld Bidet Sprayer Set Toilet Sprayer Bidet Faucet Single Cold Water Tap","USD 7.46","USD 3.66","0%","USD","7","USD 0.26","1910","93.8%","https://s.click.aliexpress.com/e/_DDvG5zL",,,,,,
"1005005073214275","https://ae04.alicdn.com/kf/Sb5e4f34c3c474f2eb17ad2540e5b0194g.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/342026629841.mp4","SKMEI Outdoor Sport Watch Men Alarm Chrono Clock 5Bar Waterproof Military Watches LED Display Shock Digital Watch reloj hombre","USD 17.07","USD 8.75","0%","USD","7","USD 0.61","1497","95.6%","https://s.click.aliexpress.com/e/_DkuMftL",,,,,,
"1005003379014915","https://ae04.alicdn.com/kf/S433a74834d2141f493b32c8a3de0bc30z.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/329512792066.mp4","CHICVEN  Women Office Lady Blazer Cuff Embroidery Wide Shoulder Twill Suit Women's Autumn Ladies Outerwear  Stylish Tops","USD 69.68","USD 66.20","5%","USD","9.0","USD 5.96","969","98.1%","https://s.click.aliexpress.com/e/_DBgvVId",,,,,,
"1005004519330619","https://ae04.alicdn.com/kf/S656fb662b2b54bed9b8997c60f2abc5dE.jpg",,"1PC Eco Friendly Boar Bristle Men's Shaving Brush Portable Barber Natural Beard Brush For Facial Cleaning Mustache Tools","USD 1.59","USD 1.03","35%","USD","8.0","USD 0.08","2049","93.9%","https://s.click.aliexpress.com/e/_DCIVPS5",,,,,,
"1005005029377506","https://ae04.alicdn.com/kf/Aa5e5b862d81a458798bbedd6b66066e2c.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/304582501416.mp4","PAGANI DESIGN BB58 Automatic Watch Men Men's Watches Mechanical Watch For Men Luxury NH35 100M Waterproof Reloj Hombre","USD 200.42","USD 82.69","0%","USD","7","USD 5.79","554","94.2%","https://s.click.aliexpress.com/e/_Dkb4zbB",,,,,,
"1005004986620481","https://ae04.alicdn.com/kf/S3f1ef84739ac4d68bdd51538c6d049470.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100124164038.mp4","ZhangJi Bathroom 3-Function SPA Shower Head with Switch Stop Button high Pressure Anion Filter Bath Head Water Saving Shower","USD 13.44","USD 6.28","0%","USD","7","USD 0.44","1612","95.1%","https://s.click.aliexpress.com/e/_DkwGa0N",,,,,,
"4000580369147","https://ae04.alicdn.com/kf/S9326612db6af47b29d002eaa364aa13f4.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/266936174458.mp4","230 Led Reflector Solar Outdoor Lights Waterproof Motion Sensor Street Lamp Sunlight Solar Power Spotlight for Garden Decoration","USD 11.21","USD 7.62","32%","USD","11.0","USD 0.84","984","95.7%","https://s.click.aliexpress.com/e/_DlcjD8p",,,,,,
"32999009047","https://ae04.alicdn.com/kf/S699e8ffb457348998706ba271521ff951.jpg",,"Gold Brushed Bathroom Accessories Hardware Towel Bar Rail Toilet Paper Holder Towel Rack Hook Soap Dish Toilet Brush","USD 13.31","USD 8.78","34%","USD","8.0","USD 0.70","410","97.9%","https://s.click.aliexpress.com/e/_DndiSfx",,,,,,
"1005002002225835","https://ae04.alicdn.com/kf/H0f222ea7102c49259216c8a0106098d44.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/305769114087.mp4","6 Sizes Basic Magnetic Mosquito Net Summer Anti Bug Fly Door Curtains Mesh Automatic Closing Door Screen Kitchen Sticker Curtain","USD 6.97","USD 6.97","0%","USD","8.0","USD 0.56","1582","90.9%","https://s.click.aliexpress.com/e/_DdrPckH",,,,,,
"1005003204843192","https://ae04.alicdn.com/kf/S1b699fec52a44cf8894361f54be762c42.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/338535912417.mp4","2pcs Universal Anti-Fog Anti-glare Rainproof Car Tuning Rearview Mirror Trim Film Cover Exterior Parts Car Glass Accessories","USD 2.28","USD 2.28","0%","USD","8.0","USD 0.18","4654","94.0%","https://s.click.aliexpress.com/e/_DDKPY1P",,,,,,
"4000530444009","https://ae04.alicdn.com/kf/Hf43fb547d9234e3b87f7d0d8900601855.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/295495979416.mp4","2022 New PAGANI Design Top Brand Men's Sports Quartz Watches Sapphire Stainless Steel Waterproof Chronograph Luxury Reloj Hombre","USD 299.96","USD 71.99","76%","USD","8.0","USD 5.76","455","91.4%","https://s.click.aliexpress.com/e/_DCuqRqd",,,,,,
"32822178279","https://ae04.alicdn.com/kf/S53c50e70298c4491bdafa678d10432dcz.jpg",,"12Pack Solar Garden Light Outdoor Solar Powered Lamp Lanter Waterproof Landscape Lighting For Pathway Patio Yard Lawn Decoration","USD 29.21","USD 20.45","30%","USD","7","USD 1.43","1859","89.1%","https://s.click.aliexpress.com/e/_DcYOh4t",,,,,,
"1005005037089870","https://ae04.alicdn.com/kf/S82cdfb0ac68649d5bb10a7738035719dq.jpg",,"MR.GREEN Cuticle Remover Dead Skin Pusher Surgical Grade Stainless Steel Nail Art Manicure Tools Scraper Nail Cleaner Trimmer","USD 17.03","USD 5.45","68%","USD","7","USD 0.38","1452","97.7%","https://s.click.aliexpress.com/e/_DnoExch",,,,,,
"1005005206589095","https://ae04.alicdn.com/kf/S67f8e85d91064a939b29a77c8718070aB.jpg",,"GIANXI Portable Folding Telescopic Stool  Lightweight Plastic Subway Queuing Chair and Outdoor Camping Fishing with Carry Bag","USD 33.24","USD 18.63","0%","USD","7","USD 1.30","2411","95.4%","https://s.click.aliexpress.com/e/_DdAn3EV",,,,,,
"1005005134353200","https://ae04.alicdn.com/kf/S08bf683b97b7458db73e7fde1a9e4b8fd.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100098653922.mp4","SEESTERN SUB600T Mens Diver Watch Automatic NH35 Movement Ceramic Bezel Lume Mechanical Wristwatches Sapphire Waterproof V3","USD 315.64","USD 135.12","0%","USD","7","USD 9.46","504","96.9%","https://s.click.aliexpress.com/e/_DkFs8sH",,,,,,
"1005005115852132","https://ae04.alicdn.com/kf/Sf0af4407072b47d3be5e5d58e4d7f7c1h.jpg","http://cloud.video.taobao.com/play/u/2675628091/p/1/e/6/t/1/1100114684305.mp4","Multifunctional Shoe Brushes With Soap Dispenser Long Handle Brush Cleaner For Clothes Shoes Household Laundry Cleaning Brush","USD 3.74","USD 2.32","38%","USD","9.0","USD 0.21","7849","95.6%","https://s.click.aliexpress.com/e/_DkybTDb",,,,,,
